id,nivel,iso3,pais,departamento,municipio,anio,periodo,causa,sexo,grupo_edad,personas_desplazadas,desplazamiento_stock,duracion_periodo_anios,tipo_fuente,fuente
16720,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Both sexes,18-59,591027.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16721,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Both sexes,60+,69224.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16722,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Female,0-4,85802.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16723,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Female,5-11,106519.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16724,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Female,12-17,83458.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16725,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Female,18-59,288912.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16726,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Female,60+,33953.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16727,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Male,0-4,91241.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16728,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Male,5-11,113728.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16729,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Male,12-17,89001.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16730,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Male,18-59,302115.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16731,Global,PAK,Pakistan,,,2009,2009,Conflicto armado / violencia,Male,60+,35271.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16732,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Both sexes,0-4,141937.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16733,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Both sexes,5-11,173080.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16734,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Both sexes,12-17,135829.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16735,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Both sexes,18-59,474030.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16736,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Both sexes,60+,55124.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16737,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Female,0-4,68893.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16738,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Female,5-11,83717.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16739,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Female,12-17,65705.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16740,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Female,18-59,231764.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16741,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Female,60+,27226.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16742,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Male,0-4,73044.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16743,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Male,5-11,89363.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16744,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Male,12-17,70124.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16745,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Male,18-59,242266.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16746,Global,PAK,Pakistan,,,2010,2010,Conflicto armado / violencia,Male,60+,27898.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16747,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Both sexes,0-4,130724.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16748,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Both sexes,5-11,157347.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16749,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Both sexes,12-17,123800.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16750,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Both sexes,18-59,437338.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16751,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Both sexes,60+,50791.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16752,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Female,0-4,63524.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16753,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Female,5-11,76156.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16754,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Female,12-17,59877.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16755,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Female,18-59,213816.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16756,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Female,60+,25255.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16757,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Male,0-4,67200.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16758,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Male,5-11,81191.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16759,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Male,12-17,63923.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16760,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Male,18-59,223522.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16761,Global,PAK,Pakistan,,,2011,2011,Conflicto armado / violencia,Male,60+,25536.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16762,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Both sexes,0-4,110112.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16763,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Both sexes,5-11,131978.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16764,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Both sexes,12-17,103735.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16765,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Both sexes,18-59,369069.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16766,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Both sexes,60+,43106.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16767,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Female,0-4,53583.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16768,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Female,5-11,63908.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16769,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Female,12-17,50170.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16770,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Female,18-59,180397.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16771,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Female,60+,21575.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16772,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Male,0-4,56529.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16773,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Male,5-11,68070.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16774,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Male,12-17,53565.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16775,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Male,18-59,188672.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16776,Global,PAK,Pakistan,,,2012,2012,Conflicto armado / violencia,Male,60+,21531.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16777,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Both sexes,0-4,107899.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16778,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Both sexes,5-11,130204.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16779,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Both sexes,12-17,101767.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16780,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Both sexes,18-59,363918.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16781,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Both sexes,60+,42912.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16782,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Female,0-4,52570.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16783,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Female,5-11,63095.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16784,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Female,12-17,49206.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16785,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Female,18-59,177835.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16786,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Female,60+,21613.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16787,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Male,0-4,55329.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16788,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Male,5-11,67109.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16789,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Male,12-17,52561.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16790,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Male,18-59,186083.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16791,Global,PAK,Pakistan,,,2013,2013,Conflicto armado / violencia,Male,60+,21299.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16792,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Both sexes,0-4,271883.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16793,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Both sexes,5-11,333186.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16794,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Both sexes,12-17,257763.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16795,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Both sexes,18-59,926564.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16796,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Both sexes,60+,110604.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16797,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Female,0-4,132596.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16798,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Female,5-11,161598.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16799,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Female,12-17,124640.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16800,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Female,18-59,452637.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16801,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Female,60+,56038.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16802,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Male,0-4,139287.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16803,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Male,5-11,171588.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16804,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Male,12-17,133123.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16805,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Male,18-59,473927.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16806,Global,PAK,Pakistan,,,2014,2014,Conflicto armado / violencia,Male,60+,54566.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16807,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Both sexes,0-4,205986.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16808,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Both sexes,5-11,258011.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16809,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Both sexes,12-17,197299.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16810,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Both sexes,18-59,711783.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16811,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Both sexes,60+,86233.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16812,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Female,0-4,100530.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16813,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Female,5-11,125258.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16814,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Female,12-17,95418.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16815,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Female,18-59,347596.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16816,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Female,60+,43932.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16817,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Male,0-4,105456.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16818,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Male,5-11,132753.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16819,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Male,12-17,101881.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16820,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Male,18-59,364187.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16821,Global,PAK,Pakistan,,,2015,2015,Conflicto armado / violencia,Male,60+,42301.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16822,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Both sexes,0-4,64444.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16823,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Both sexes,5-11,82895.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16824,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Both sexes,12-17,62380.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16825,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Both sexes,18-59,226319.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16826,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Both sexes,60+,27883.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16827,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Female,0-4,31467.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16828,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Female,5-11,40289.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16829,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Female,12-17,30173.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16830,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Female,18-59,110478.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16831,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Female,60+,14279.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16832,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Male,0-4,32977.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16833,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Male,5-11,42606.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16834,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Male,12-17,32207.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16835,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Male,18-59,115841.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16836,Global,PAK,Pakistan,,,2016,2016,Conflicto armado / violencia,Male,60+,13604.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16837,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Both sexes,0-4,34102.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16838,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Both sexes,5-11,44836.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16839,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Both sexes,12-17,33270.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16840,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Both sexes,18-59,122044.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16841,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Both sexes,60+,15239.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16842,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Female,0-4,16657.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16843,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Female,5-11,21821.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16844,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Female,12-17,16097.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16845,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Female,18-59,59557.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16846,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Female,60+,7840.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16847,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Male,0-4,17445.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16848,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Male,5-11,23015.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16849,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Male,12-17,17173.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16850,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Male,18-59,62487.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16851,Global,PAK,Pakistan,,,2017,2017,Conflicto armado / violencia,Male,60+,7399.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16852,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Both sexes,0-4,15733.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16853,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Both sexes,5-11,21017.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16854,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Both sexes,12-17,15509.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16855,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Both sexes,18-59,57396.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16856,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Both sexes,60+,7258.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16857,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Female,0-4,7686.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16858,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Female,5-11,10239.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16859,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Female,12-17,7510.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16860,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Female,18-59,28002.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16861,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Female,60+,3750.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16862,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Male,0-4,8047.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16863,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Male,5-11,10778.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16864,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Male,12-17,7999.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16865,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Male,18-59,29394.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16866,Global,PAK,Pakistan,,,2018,2018,Conflicto armado / violencia,Male,60+,3508.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16867,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Both sexes,0-4,13395.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16868,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Both sexes,5-11,18071.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16869,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Both sexes,12-17,13371.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16870,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Both sexes,18-59,49751.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16871,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Both sexes,60+,6372.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16872,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Female,0-4,6545.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16873,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Female,5-11,8814.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16874,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Female,12-17,6479.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16875,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Female,18-59,24266.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16876,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Female,60+,3305.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16877,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Male,0-4,6850.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16878,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Male,5-11,9257.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16879,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Male,12-17,6892.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16880,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Male,18-59,25485.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16881,Global,PAK,Pakistan,,,2019,2019,Conflicto armado / violencia,Male,60+,3067.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16882,Global,PAK,Pakistan,,,2019,2019,Desastre natural / climático,Both sexes,0-4,2037.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
16883,Global,PAK,Pakistan,,,2019,2019,Desastre natural / climático,Both sexes,5-11,2748.0,,1,Secundaria,IDMC - Estimaciones SADD (sexo y edad) de PDI
