id,nivel,iso3,pais,departamento,municipio,anio,periodo,causa,sexo,grupo_edad,personas_desplazadas,desplazamiento_stock,duracion_periodo_anios,tipo_fuente,fuente,personas_desplazadas_flag,desplazamiento_stock_flag,registro_valido_dominio,outlier_iqr_extremo
28269,Regional,COL,Colombia,Casanare,Hato Corozal,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,232.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28270,Regional,COL,Colombia,Casanare,Hato Corozal,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1467.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28271,Regional,COL,Colombia,Casanare,Hato Corozal,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,872.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28272,Regional,COL,Colombia,Casanare,Paz De Ariporo,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,139.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28273,Regional,COL,Colombia,Casanare,Paz De Ariporo,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,189.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28274,Regional,COL,Colombia,Casanare,Paz De Ariporo,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,2008.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28275,Regional,COL,Colombia,Casanare,Paz De Ariporo,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,1206.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28276,Regional,COL,Colombia,Putumayo,Mocoa,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,63.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28277,Regional,COL,Colombia,Putumayo,Mocoa,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,163.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28278,Regional,COL,Colombia,Putumayo,Mocoa,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,4745.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28279,Regional,COL,Colombia,Putumayo,Mocoa,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,3900.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28280,Regional,COL,Colombia,Putumayo,Colón,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28281,Regional,COL,Colombia,Putumayo,Colón,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28282,Regional,COL,Colombia,Putumayo,Colón,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,204.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28283,Regional,COL,Colombia,Putumayo,Colón,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,295.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28284,Regional,COL,Colombia,Putumayo,Orito,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,33.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28285,Regional,COL,Colombia,Putumayo,Orito,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,209.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28286,Regional,COL,Colombia,Putumayo,Orito,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,11115.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28287,Regional,COL,Colombia,Putumayo,Orito,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,13476.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28288,Regional,COL,Colombia,Putumayo,Sibundoy,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,8.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28289,Regional,COL,Colombia,Putumayo,Sibundoy,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,69.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28290,Regional,COL,Colombia,Putumayo,Sibundoy,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,501.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28291,Regional,COL,Colombia,Putumayo,Sibundoy,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,393.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28292,Regional,COL,Colombia,Putumayo,San Francisco,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,36.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28293,Regional,COL,Colombia,Putumayo,San Francisco,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,207.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28294,Regional,COL,Colombia,Putumayo,San Francisco,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,337.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28295,Regional,COL,Colombia,Putumayo,San Francisco,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,273.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28296,Regional,COL,Colombia,Putumayo,San Miguel,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,50.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28297,Regional,COL,Colombia,Putumayo,San Miguel,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,182.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28298,Regional,COL,Colombia,Putumayo,San Miguel,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,12352.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28299,Regional,COL,Colombia,Putumayo,San Miguel,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,8165.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28300,Regional,COL,Colombia,Putumayo,Santiago,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,20.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28301,Regional,COL,Colombia,Putumayo,Santiago,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,67.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28302,Regional,COL,Colombia,Putumayo,Santiago,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,1232.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28303,Regional,COL,Colombia,Putumayo,Santiago,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,337.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28304,Regional,COL,Colombia,Putumayo,Valle Del Guamuez,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,59.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28305,Regional,COL,Colombia,Putumayo,Valle Del Guamuez,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,375.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28306,Regional,COL,Colombia,Putumayo,Valle Del Guamuez,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,22468.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28307,Regional,COL,Colombia,Putumayo,Valle Del Guamuez,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,18291.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28308,Regional,COL,Colombia,Putumayo,Villagarzón,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,44.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28309,Regional,COL,Colombia,Putumayo,Villagarzón,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,124.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28310,Regional,COL,Colombia,Putumayo,Villagarzón,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,6869.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28311,Regional,COL,Colombia,Putumayo,Villagarzón,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,5337.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28312,Regional,COL,Colombia,Putumayo,Puerto Caicedo,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,31.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28313,Regional,COL,Colombia,Putumayo,Puerto Caicedo,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,108.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28314,Regional,COL,Colombia,Putumayo,Puerto Caicedo,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,7662.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28315,Regional,COL,Colombia,Putumayo,Puerto Caicedo,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,6502.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28316,Regional,COL,Colombia,Putumayo,Puerto Asís,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,88.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28317,Regional,COL,Colombia,Putumayo,Puerto Asís,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,308.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28318,Regional,COL,Colombia,Putumayo,Puerto Asís,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,17048.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28319,Regional,COL,Colombia,Putumayo,Puerto Asís,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,24204.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28320,Regional,COL,Colombia,Putumayo,Puerto Guzmán,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,40.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28321,Regional,COL,Colombia,Putumayo,Puerto Guzmán,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,145.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28322,Regional,COL,Colombia,Putumayo,Puerto Guzmán,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,10378.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28323,Regional,COL,Colombia,Putumayo,Puerto Guzmán,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,18147.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28324,Regional,COL,Colombia,Putumayo,Puerto Leguízamo,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,37.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28325,Regional,COL,Colombia,Putumayo,Puerto Leguízamo,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,112.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28326,Regional,COL,Colombia,Putumayo,Puerto Leguízamo,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,3594.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28327,Regional,COL,Colombia,Putumayo,Puerto Leguízamo,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,10093.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,True
28328,Regional,COL,Colombia,"Archipiélago De San Andrés, Providencia Y Santa Catalina",Providencia,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28329,Regional,COL,Colombia,"Archipiélago De San Andrés, Providencia Y Santa Catalina",Providencia,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28330,Regional,COL,Colombia,"Archipiélago De San Andrés, Providencia Y Santa Catalina",Providencia,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,2.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28331,Regional,COL,Colombia,"Archipiélago De San Andrés, Providencia Y Santa Catalina",Providencia,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,5.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28332,Regional,COL,Colombia,"Archipiélago De San Andrés, Providencia Y Santa Catalina",San Andrés,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28333,Regional,COL,Colombia,"Archipiélago De San Andrés, Providencia Y Santa Catalina",San Andrés,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,6.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28334,Regional,COL,Colombia,"Archipiélago De San Andrés, Providencia Y Santa Catalina",San Andrés,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,20.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28335,Regional,COL,Colombia,"Archipiélago De San Andrés, Providencia Y Santa Catalina",San Andrés,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,27.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28336,Regional,COL,Colombia,Amazonas,Leticia,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28337,Regional,COL,Colombia,Amazonas,Leticia,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,29.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28338,Regional,COL,Colombia,Amazonas,Leticia,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,154.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28339,Regional,COL,Colombia,Amazonas,Leticia,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,601.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28340,Regional,COL,Colombia,Amazonas,El Encanto,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28341,Regional,COL,Colombia,Amazonas,El Encanto,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28342,Regional,COL,Colombia,Amazonas,El Encanto,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,41.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28343,Regional,COL,Colombia,Amazonas,El Encanto,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,153.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28344,Regional,COL,Colombia,Amazonas,La Chorrera,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28345,Regional,COL,Colombia,Amazonas,La Chorrera,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28346,Regional,COL,Colombia,Amazonas,La Chorrera,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,53.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28347,Regional,COL,Colombia,Amazonas,La Chorrera,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,57.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28348,Regional,COL,Colombia,Amazonas,La Pedrera,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28349,Regional,COL,Colombia,Amazonas,La Pedrera,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,8.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28350,Regional,COL,Colombia,Amazonas,La Pedrera,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,57.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28351,Regional,COL,Colombia,Amazonas,La Pedrera,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,30.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28352,Regional,COL,Colombia,Amazonas,La Victoria,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28353,Regional,COL,Colombia,Amazonas,La Victoria,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28354,Regional,COL,Colombia,Amazonas,La Victoria,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,8.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28355,Regional,COL,Colombia,Amazonas,La Victoria,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,52.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28356,Regional,COL,Colombia,Amazonas,Mirití - Paraná,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,5.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28357,Regional,COL,Colombia,Amazonas,Mirití - Paraná,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,1.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28358,Regional,COL,Colombia,Amazonas,Mirití - Paraná,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,7.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28359,Regional,COL,Colombia,Amazonas,Mirití - Paraná,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,17.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28360,Regional,COL,Colombia,Amazonas,Puerto Alegría,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28361,Regional,COL,Colombia,Amazonas,Puerto Alegría,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28362,Regional,COL,Colombia,Amazonas,Puerto Alegría,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,47.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28363,Regional,COL,Colombia,Amazonas,Puerto Alegría,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,71.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28364,Regional,COL,Colombia,Amazonas,Puerto Arica,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28365,Regional,COL,Colombia,Amazonas,Puerto Arica,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,1.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28366,Regional,COL,Colombia,Amazonas,Puerto Arica,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,74.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28367,Regional,COL,Colombia,Amazonas,Puerto Arica,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,61.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28368,Regional,COL,Colombia,Amazonas,Puerto Nariño,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28369,Regional,COL,Colombia,Amazonas,Puerto Nariño,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,3.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28370,Regional,COL,Colombia,Amazonas,Puerto Nariño,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,11.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28371,Regional,COL,Colombia,Amazonas,Puerto Nariño,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,22.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28372,Regional,COL,Colombia,Amazonas,Puerto Santander,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28373,Regional,COL,Colombia,Amazonas,Puerto Santander,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,0.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28374,Regional,COL,Colombia,Amazonas,Puerto Santander,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,96.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28375,Regional,COL,Colombia,Amazonas,Puerto Santander,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,211.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28376,Regional,COL,Colombia,Amazonas,Tarapacá,1980,1980-1988,Conflicto armado / violencia,Todos,Todos,0.0,,9,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28377,Regional,COL,Colombia,Amazonas,Tarapacá,1989,1989-1996,Conflicto armado / violencia,Todos,Todos,4.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28378,Regional,COL,Colombia,Amazonas,Tarapacá,1997,1997-2004,Conflicto armado / violencia,Todos,Todos,38.0,,8,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
28379,Regional,COL,Colombia,Amazonas,Tarapacá,2005,2005-2014,Conflicto armado / violencia,Todos,Todos,73.0,,10,Secundaria,CNMH - Desplazamiento forzado histórico por municipios (Una nación desplazada),reportado,no_disponible_en_fuente,True,False
